6538e14185a957419006d762,,,,trend of shipping cost by city in ytd 2021,trend,"{'MEASURE': {'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DIMENSION': {'city': [{'ENTITY': 'City'}]}, 'DATE VARIABLE': {'ytd 2021': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'year to date 2021'}], 'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
6538e14185a957419006d762,,,,trend of indicator by city in ytd 2021,trend,"{'DIMENSION': {'city': [{'ENTITY': 'City'}]}, 'DERIVED MEASURE': {'indicator': [{'ENTITY': 'Key Player'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'year to date 2021'}]}}"
6538e14185a957419006d762,,,,trend of indicator by city in 2021,trend,"{'DIMENSION': {'city': [{'ENTITY': 'City'}]}, 'DERIVED MEASURE': {'indicator': [{'ENTITY': 'Key Player'}]}, 'DATE VARIABLE': {'2021': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': '2021'}], 'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across days'}]}}"
6538e14185a957419006d762,,,,trend of indicator  ,trend,"{'DERIVED MEASURE': {'indicator': [{'ENTITY': 'Key Player'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
6538e14185a957419006d762,,,,trend of indicator  ,trend,"{'DERIVED MEASURE': {'indicator': [{'ENTITY': 'Key Player'}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
6538e14185a957419006d762,,,,shipping cost for malina in jan 2021,what,"{'MEASURE': {'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'jan 2021': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'January 2021'}]}}"
6538e14185a957419006d762,,,,shipping cost for malina in jan 2021,what,"{'MEASURE': {'shipping cost': [{'ENTITY': 'Shipping Cost'}]}, 'DATE VARIABLE': {'jan 2021': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'January 2021'}]}}"
6538e14185a957419006d762,,,,trend of profit by category,trend,"{'MEASURE': {'profit': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'category': [{'ENTITY': 'Category', 'RANK': [{'RANK ADJECTIVE': '', 'RANK VALUE': ''}]}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'trend'}]}}"
6538e75985a957419006d840,,,,whats  sales of different brands last year,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales_Value'}]}, 'DIMENSION': {'brands': [{'ENTITY': 'BRANDS'}]}, 'DATE VARIABLE': {'last year': [{'ENTITY': 'Period_Long', 'CONVERTED TIME ELEMENT': 'last year'}]}}"
6538e75985a957419006d840,,,,weekly trend of horlicks sales,trend,"{'MEASURE': {'sales': [{'ENTITY': 'Sales_Value'}]}, 'DATE VARIABLE': {'weekly trend': [{'ENTITY': 'Period_Long', 'CONVERTED TIME ELEMENT': 'across weeks'}]}}"
6538e75985a957419006d840,,,,weekly trend of winis sales,trend,"{'FILTER': {'winis': [{'ENTITY': 'WINIS', 'PARENT': 'BRANDS'}]}, 'DATE VARIABLE': {'weekly trend': [{'ENTITY': 'Period_Long', 'CONVERTED TIME ELEMENT': 'across weeks'}]}}"
6538e75985a957419006d840,,,,weighted distribution of tipicos in first month of 2023,what,"{'MEASURE': {'weighted distribution': [{'ENTITY': 'Weighted_Distribution'}]}, 'FILTER': {'tipicos': [{'ENTITY': 'TIPICOS', 'PARENT': 'SEGMENT'}]}, 'DATE VARIABLE': {'first month of 2023': [{'ENTITY': 'Period_Long', 'CONVERTED TIME ELEMENT': 'January 2023'}]}}"
6538e16f85a957419006d780,,,,out of stock %ge for horlicks,share,"{'MEASURE': {'out of stock %ge': [{'ENTITY': 'WD Out-Stock%'}, {'ENTITY': 'ND Out-Stock%'}]}, 'FILTER': {'horlicks': [{'ENTITY': 'HORLICKS', 'PARENT': 'Brand'}]}}"
6538e14185a957419006d762,,,,sales,what,{'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}}
6538e14185a957419006d762,,,,top 3 segments basis sales trend,top n growth rate trend,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}, 'DIMENSION': {'segments': [{'ENTITY': 'Segment', 'RANK': [{'RANK ADJECTIVE': 'top', 'RANK VALUE': '3'}]}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
6538e14185a957419006d762,,,,list countries based on growth rate of sales,list growth rate,"{'DIMENSION': {'countries': [{'ENTITY': 'Country'}]}, 'DERIVED MEASURE': {'growth rate of sales': [{'ENTITY': 'Growth Rate', 'APPLIED MEASURE': [{'sales': 'Sales'}]}]}}"
6538e14185a957419006d762,,,,count of segments,how many,{'DIMENSION': {'segments': [{'ENTITY': 'Segment'}]}}
6538e14185a957419006d762,,,,top 3 segments basis share of sales,share,"{'DIMENSION': {'segments': [{'ENTITY': 'Segment', 'RANK': [{'RANK ADJECTIVE': 'top', 'RANK VALUE': '3'}]}]}, 'DERIVED MEASURE': {'share of sales': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sales': 'Sales'}]}]}}"
6538e14185a957419006d762,,,,sales across markets,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales across markets,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales across markets,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales across markets,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales across markets,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales of phone,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e2cf85a957419006d7d5,,,,what is sales in last one year,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e2cf85a957419006d7d5,,,,what is sales in last one year,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,Error,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales of phone,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales in january 2021,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales in january 2021,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,sales,what,{'error_output': 'Unable to process the request. There is a problem from server end'}
6538e14185a957419006d762,,,,What is sales in Nov 2022,what,"{'DATE VARIABLE': {'Nov 2022': [{'ENTITY': 'Order Date', 'DATE RANGE': '2022/11/01 - 2022/11/30', 'CONVERTED TIME ELEMENT': 'November 2022'}]}, 'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}}"
6538e14185a957419006d762,,,,show me sales in 2010,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '2010', 'COMPARSION OPERATOR': '='}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': [], 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': {'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': '01/01/2010 - 31/12/2010', 'CONVERTED TIME ELEMENT': '2010'}]}}"
6538e14185a957419006d762,,,,sales accros segments,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': {'segments': [{'ENTITY': 'Segment', 'RANK': [], 'ADJECTIVE': [], 'TONE': ''}]}, 'FILTER': {}, 'DERIVED MEASURE': {}, 'DATE VARIABLE': {'across': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'across', 'DATE RANGE': '03/01/2018 - 31/12/2021'}]}}"
6538e14185a957419006d762,,,,why share of sales dropped,why share,"{'DERIVED MEASURE': {'share': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sales': 'Sales'}]}], 'dropped': [{'ENTITY': 'Growth Rate', 'APPLIED MEASURE': [{'sales': 'Sales'}], 'TONE': 'negative'}]}}"
6538e14185a957419006d762,,,,top 3 segments basis sales trend,top n trend,"{'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}, 'DIMENSION': {'segments': [{'ENTITY': 'Segment', 'RANK': [{'RANK ADJECTIVE': 'top', 'RANK VALUE': '3'}]}]}, 'DATE VARIABLE': {'trend': [{'ENTITY': 'Order Date'}]}}"
6538e14185a957419006d762,,,,show me sales in 2010,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '2010', 'COMPARSION OPERATOR': '='}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': [], 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': {'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': '01/01/2010 - 31/12/2010', 'CONVERTED TIME ELEMENT': '2010'}]}}"
6538e14185a957419006d762,,,,why contribution of sales dropped,why contribution,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sales': 'Sales'}]}], 'dropped': [{'ENTITY': 'Growth Rate', 'APPLIED MEASURE': [{'sales': 'Sales'}], 'TONE': 'negative'}], 'why': [{'ENTITY': 'why'}]}}"
6538e14185a957419006d762,,,,top 2 segments and bottom 3 sub-category basis quantity,top n,"{'MEASURE': {'quantity': [{'ENTITY': 'Quantity', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARSION OPERATOR': ''}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': {'segments': [{'ENTITY': 'Segment', 'RANK': [{'RANK ADJECTIVE': 'top', 'RANK VALUE': '2'}], 'ADJECTIVE': [], 'TONE': ''}], 'sub-category': [{'ENTITY': 'Sub-Category', 'RANK': [{'RANK ADJECTIVE': 'bottom', 'RANK VALUE': '3'}], 'ADJECTIVE': [], 'TONE': ''}]}, 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': [{'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': 'date range', 'CONVERTED TIME ELEMENT': 'date range'}]}]}"
6538e14185a957419006d762,,,,sales in FY 2022,what,"{'DATE VARIABLE': {'FY 2022': [{'CONVERTED TIME ELEMENT': 'Financial year 2022', 'DATE RANGE': '2022/04/01 - 2023/03/31', 'ENTITY': 'Order Date'}]}, 'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}}"
6538e14185a957419006d762,,,,show me sales in 2022,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '2022', 'COMPARSION OPERATOR': ''}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': [], 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': {'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': '01/01/2022 - 31/12/2022', 'CONVERTED TIME ELEMENT': '2022'}]}}"
6538e14185a957419006d762,,,,sales in FY 2022,what,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '2022', 'COMPARISON OPERATOR': '='}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': [], 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': {'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': '01/01/2022 - 31/12/2022', 'CONVERTED TIME ELEMENT': 'FY 2022'}]}}"
6538e14185a957419006d762,,,,why sales increased in 2023,why,"{'MEASURE': {'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': 'increased', 'COMPARSION OPERATOR': '='}], 'ADJECTIVE': [], 'TONE': ''}]}, 'DIMENSION': [], 'FILTER': [], 'DERIVED MEASURE': [], 'DATE VARIABLE': {'asked time element': [{'ENTITY': 'Order Date', 'DATE RANGE': '2023-01-01 to 2023-12-31', 'CONVERTED TIME ELEMENT': '2023'}]}}"
6538e14185a957419006d762,,,,why sales increased in 2023,why,{'error_output': 'There is a problem. Exception occurred'}
6538e14185a957419006d762,,,,why sales increased in 2023,why,{'error_output': 'There is a problem. Exception occurred'}
6538e14185a957419006d762,,,,sales in 2021,what,"{'DATE VARIABLE': {'2021': [{'ENTITY': 'Order Date', 'DATE RANGE': '01/01/2021 - 31/12/2021', 'CONVERTED TIME ELEMENT': '2021'}]}, 'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}}"
6538e14185a957419006d762,,,,sales,what,"{'DATE VARIABLE': {'sales': [{'ENTITY': 'Order Date', 'DATE RANGE': '03/01/2018 - 31/12/2021', 'CONVERTED TIME ELEMENT': 'sales'}]}, 'MEASURE': {'sales': [{'ENTITY': 'Sales'}]}}"
6538e14185a957419006d762,,,,sales,what,{'error_output': 'There is a problem. Exception occurred'}
6538e14185a957419006d762,,,,sales,what,{'error_output': 'There is a problem. Exception occurred'}
